phv00129663.v1.p1		Have you ever smoked part or all of a cigarette
phv00090381.v1.p1		Have you ever smoked part or all of a cigarette
phv00204626.v1.p1		Have you ever smoked part or all of a cigarette
phv00204758.v1.p1		Have you ever smoked part or all of a cigarette
phv00204866.v1.p1		Have you ever smoked part or all of a cigarette
phv00204974.v1.p1		Have you ever smoked part or all of a cigarette
phv00207368.v1.p1		Have you ever smoked part or all of a cigarette
phv00208996.v1.p1		Have you ever smoked part or all of a cigarette
phv00209072.v1.p1		Have you ever smoked part or all of a cigarette
phv00122340.v1.p1		Have you ever smoked part or all of a cigarette
phv00120699.v2.p2		Have you ever smoked part or all of a cigarette
phv00098844.v1.p1		Have you ever smoked part or all of a cigarette
phv00100372.v1.p1		Have you ever smoked part or all of a cigarette
phv00105143.v1.p1		Have you ever smoked part or all of a cigarette
phv00105889.v1.p1		Have you ever smoked part or all of a cigarette
phv00124455.v1.p1		Have you ever smoked part or all of a cigarette
phv00142480.v1.p1		Have you ever smoked part or all of a cigarette
phv00159339.v1.p1		Have you ever smoked part or all of a cigarette
phv00179628.v1.p1		Have you ever smoked part or all of a cigarette
phv00162837.v1.p1		Have you ever smoked part or all of a cigarette
phv00162913.v1.p1		Have you ever smoked part or all of a cigarette
phv00192257.v1.p1		Have you ever smoked part or all of a cigarette
phv00200573.v1.p1		Have you ever smoked part or all of a cigarette
phv_id	PhenX_id	CDE_primary_name
phv00119406.v2.p2		During these episodes of overeating and loss of control did you eat alone because you were embarrassed by how much you were eating
phv_id	PhenX_id	CDE_primary_name
phv00015932.v1.p1		Have you ever tried to stop or cut down on this drug but found that you couldn't
phv00015931.v1.p1		Have you ever tried to stop or cut down on this drug but found that you couldn't
phv00015930.v1.p1		Have you ever tried to stop or cut down on this drug but found that you couldn't
phv00015933.v1.p1		Have you ever tried to stop or cut down on this drug but found that you couldn't
phv00015934.v1.p1		Have you ever tried to stop or cut down on this drug but found that you couldn't
phv_id	PhenX_id	CDE_primary_name
phv00116294.v2.p2		How many Hs do you normally sleep
phv_id	PhenX_id	CDE_primary_name
phv00181512.v1.p1		Hand dominance - hold a racquet
phv_id	PhenX_id	CDE_primary_name
phv00012607.v1.p1		Have you often used marijuana more frequently or in larger amounts than you intended to
phv00015880.v1.p1		Have you often used marijuana more frequently or in larger amounts than you intended to
phv00018334.v1.p1		Have you often used marijuana more frequently or in larger amounts than you intended to
phv00052681.v1.p1		Have you often used marijuana more frequently or in larger amounts than you intended to
phv00022902.v1.p1		Have you often used marijuana more frequently or in larger amounts than you intended to
phv00162857.v1.p1		Have you often used marijuana more frequently or in larger amounts than you intended to
phv_id	PhenX_id	CDE_primary_name
phv00175599.v1.p3		Gas flow.oxygen
phv00177033.v1.p3		Gas flow.oxygen
phv_id	PhenX_id	CDE_primary_name
phv00159661.v3.p2		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00209687.v1.p1		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00209765.v1.p1		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00122115.v1.p1		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00122474.v1.p1		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00113342.v2.p2		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00128336.v1.p1		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00107830.v1.p1		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00154649.v2.p2		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00154695.v2.p2		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00154741.v2.p2		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00154787.v2.p2		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv00154833.v2.p2		Do you usually bring up phlegm like this as much as twice a D, 4 or more D of the W
phv_id	PhenX_id	CDE_primary_name
phv00012551.v1.p1		Did taking a drink to keep from having any of these problems, or to make them go away, happen 3 times or more
phv00045094.v1.p1		Did taking a drink to keep from having any of these problems, or to make them go away, happen 3 times or more
phv_id	PhenX_id	CDE_primary_name
phv00020968.v4.p9		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv00015632.v1.p1		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv00018205.v1.p1		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv00052614.v1.p1		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv00022938.v1.p1		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv00044770.v1.p1		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv00181346.v1.p1		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv00162828.v1.p1		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv00217597.v1.p1		About how old were you when you first started drinking, not counting small tastes or sips of alcohol
phv_id	PhenX_id	CDE_primary_name
phv00120566.v2.p2		On average, during the last Y, how many D were there in a typical menstrual cycle, that is, from the beginning of bleeding of one menstrual period to the beginning of bleeding of the next period
phv_id	PhenX_id	CDE_primary_name
phv00001049.v1.p10		Was the participant fasting
phv00001201.v1.p10		Was the participant fasting
phv00001378.v1.p10		Was the participant fasting
phv00010137.v5.p10		Was the participant fasting
phv00010145.v5.p10		Was the participant fasting
phv00227070.v1.p10		Was the participant fasting
phv00016768.v1.p1		Was the participant fasting
phv00019178.v1.p1		Was the participant fasting
phv00053222.v1.p1		Was the participant fasting
phv00082696.v1.p3		Was the participant fasting
phv00129608.v1.p1		Was the participant fasting
phv00099347.v1.p1		Was the participant fasting
phv00173314.v1.p1		Was the participant fasting
phv_id	PhenX_id	CDE_primary_name
phv00119403.v2.p2		During these episodes of overeating and loss of control did you eat much more rapidly than normal
phv_id	PhenX_id	CDE_primary_name
phv00121981.v1.p1		Patient number
phv00209159.v1.p1		Patient number
phv00209195.v1.p1		Patient number
phv00209494.v1.p1		Patient number
phv00209596.v1.p1		Patient number
phv00209677.v1.p1		Patient number
phv_id	PhenX_id	CDE_primary_name
phv00034434.v1.p1		Current pubic hair stage
phv00071004.v1.p1		Current pubic hair stage
phv00071112.v2.p1		Current pubic hair stage
phv00071220.v2.p1		Current pubic hair stage
phv00195604.v1.p1		Current pubic hair stage
phv00221104.v1.p1		Current pubic hair stage
phv00221127.v1.p1		Current pubic hair stage
phv_id	PhenX_id	CDE_primary_name
phv00163249.v1.p1		Body height^at age 25
phv_id	PhenX_id	CDE_primary_name
